run,label,step,raw_rollouts,retained_rollouts,aborted_rollouts_estimate,overlong_masked,reward/avg_score,reward/raw_environment_reward,reward/mixed_reward,reward/avg_num_turns,reward/response_tokens,reward/generated_tokens,reward/overlong_rate,reward/response_at_limit,reward/generated_at_limit,reward/response_length_overflow,reward/generated_length_overflow,response/aborted_ratio,response_length/mean,response_length/max,response_length/clip_ratio,response_length_non_aborted/clip_ratio,num_turns/mean,actor/pg_loss,actor/grad_norm,rollout_corr/k3_kl,trace/credit_mask_tokens,trace/k_step_credit_count,perf/throughput,timing_s/step
trace_only,Trace-only,27,8,6.0,2.0,0,0.75,0.875,0.625,11.5,18242.0,1497.625,0.0,0.0,0.0,0.0,0.0,0.25,14849.25,24396.0,0.0,0.0,8.0,-0.01972902088164119,0.69921875,0.6128325431054691,11981,24,1020.9652247740344,73.02501416392624
trace_only,Trace-only,28,8,6.0,2.0,0,0.25,0.125,0.125,17.0,13331.0,1260.625,0.0,0.0,0.0,0.0,0.0,0.25,10907.25,27799.0,0.0,0.0,10.5,-0.02974157320568338,1.1484375,0.4881432842084905,10085,35,988.4030154150353,59.11050359904766
trace_only,Trace-only,29,12,11.0,1.0,0,0.75,0.8333333333333334,0.8333333333333334,32.75,14738.166666666666,770.5833333333334,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,14292.5830078125,29019.0,0.0,0.0,11.5,-0.011494561715153395,0.6572265625,0.01657865842571482,9247,50,1047.3055442591224,108.16661920771003
trace_only,Trace-only,30,12,10.0,2.0,0,0.0,0.0,0.0,41.0,19359.5,1655.3333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,14708.6669921875,31192.0,0.0,0.0,15.166666666666666,-0.004564096835868743,0.42578125,0.03198259767426256,19864,66,879.4748867120437,128.66541354358196
trace_only,Trace-only,31,12,12.0,0,0,0.0,0.0,0.0,56.0,17445.833333333332,882.5833333333334,0.0,0.0,0.0,0.0,0.0,0.0,17445.833984375,32726.0,0.0,0.0,18.666666666666668,-0.007292909705332325,0.2265625,0.0022879825489023156,10591,63,720.5809881510646,186.804817520082
trace_only,Trace-only,32,12,12.0,0,0,0.5,0.4166666666666667,0.4166666666666667,45.5,20361.333333333332,1403.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,20361.333984375,30807.0,0.0,0.0,15.166666666666666,-0.003464571990965245,0.1220703125,0.0014619498566995996,16843,55,858.5937030622468,176.80364933796227
trace_only,Trace-only,33,20,17.0,3.0,0,0.5,0.65,0.5,63.5,18753.8,1061.55,0.0,0.05,0.0,0.0,0.0,0.15000000596046448,15684.9501953125,32768.0,0.05000000074505806,0.05882352963089943,14.25,-0.007647850222929265,0.4361979166666667,0.06107661922433181,21231,79,991.733375288561,200.66532493382692
trace_only,Trace-only,34,8,7.0,1.0,0,0.0,0.0,0.0,16.75,16141.75,1530.375,0.0,0.0,0.0,0.0,0.0,0.125,13558.625,29999.0,0.0,0.0,9.25,-0.005064821016276255,0.314453125,31.54974417143967,12243,28,1015.1739477396935,70.62336475402117
trace_only,Trace-only,35,8,6.0,2.0,0,0.5,0.25,0.25,14.0,9339.625,1757.125,0.0,0.0,0.0,0.0,0.0,0.25,8487.625,18939.0,0.0,0.0,9.0,-0.022722042166606116,0.9609375,0.34452996942127356,14057,27,819.7083093810144,59.56570092216134
trace_only,Trace-only,36,8,5.0,3.0,0,0.5,0.625,0.25,10.25,15557.125,1044.625,0.0,0.0,0.0,0.0,0.0,0.375,9734.5,28300.0,0.0,0.0,8.0,-0.040140702069038525,1.9375,0.04161029633542057,8357,26,1003.5016261970824,51.1050492208451
trace_only,Trace-only,37,8,5.0,3.0,0,0.25,0.125,0.125,10.25,12816.125,1152.125,0.0,0.0,0.0,0.0,0.0,0.375,8742.5,22759.0,0.0,0.0,8.75,-0.005635733596136561,0.173828125,0.007177593186497688,9217,30,899.3881454523581,52.89429290406406
trace_only,Trace-only,38,16,15.0,1.0,0,0.75,0.6875,0.625,52.25,17848.125,954.9375,0.0,0.0,0.0,0.0,0.0,0.0625,16630.375,30309.0,0.0,0.0,14.0,-0.00486418110813247,0.431640625,0.00419775295671343,15279,70,940.9154998657152,181.08586799167097
trace_only,Trace-only,39,8,7.0,1.0,0,0.25,0.375,0.375,14.75,10660.25,997.875,0.0,0.0,0.0,0.0,0.0,0.125,9900.0,26362.0,0.0,0.0,8.25,-0.03008303258138767,1.234375,0.04452628943909076,7983,24,959.419669906581,59.765295416116714
trace_only,Trace-only,40,12,11.0,1.0,0,0.0,0.0,0.0,38.75,14482.0,1636.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,13702.1669921875,26063.0,0.0,0.0,13.666666666666666,-0.008741320217571532,0.1826171875,0.05387219880746367,19639,54,970.5442249742987,112.91860502585769
trace_only,Trace-only,41,12,10.0,2.0,0,0.0,0.0,0.0,33.0,13897.0,1995.4166666666667,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,12321.3330078125,28081.0,0.0,0.0,13.0,-0.01069002691535085,0.19873046875,2.77214821849581,23945,56,949.947638838592,104.59050155803561
trace_only,Trace-only,42,16,14.0,2.0,5,0.75,0.5625,0.5625,120.5,15947.0,2434.3125,1.0,0.0,0.0,0.0,0.0,0.125,14206.5,29034.0,0.0,0.0,40.1875,-0.007628019227922778,0.826171875,167.31780850043629,38949,259,535.1251494688012,278.0508450176567
trace_only,Trace-only,43,12,10.0,2.0,0,1.0,1.0,0.8333333333333334,36.0,19844.666666666668,1413.5833333333333,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,15250.8330078125,29635.0,0.0,0.0,14.0,-0.009957682981621474,0.2890625,0.012982651799878417,16963,54,825.0700436277469,141.27164220809937
trace_only,Trace-only,44,16,16.0,0,0,0.25,0.0625,0.0625,78.0,17686.125,1233.375,0.0,0.125,0.0,0.0,0.0,0.0,17686.125,32768.0,0.125,0.125,19.5,-0.011507305054692551,0.3603515625,0.0014249027549340099,19734,80,782.637813152226,231.372669396922
trace_only,Trace-only,45,12,12.0,0,0,0.0,0.0,0.0,44.5,16669.333333333332,1395.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,16669.333984375,31666.0,0.0,0.0,14.833333333333334,-0.007928791546873981,0.201171875,0.0015750238914430763,16742,56,896.6616688842029,144.82831652835011
trace_only,Trace-only,46,8,6.0,2.0,0,0.0,0.0,0.0,13.5,11878.125,1026.375,0.0,0.0,0.0,0.0,0.0,0.25,9909.375,24510.0,0.0,0.0,8.75,-0.02384278101089876,0.6796875,0.025211982770997565,8211,28,1099.2718858768035,49.59419111907482
trace_only,Trace-only,47,8,6.0,2.0,0,0.75,0.625,0.625,13.0,14125.625,1357.625,0.0,0.0,0.0,0.0,0.0,0.25,11720.375,30244.0,0.0,0.0,9.0,-0.025310157085186802,1.046875,0.07801586772256996,10861,28,942.1726340888183,65.51824768260121
trace_only,Trace-only,48,12,9.0,3.0,0,0.5,0.5833333333333334,0.3333333333333333,31.0,21492.75,2043.4166666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,16317.0,32768.0,0.0833333358168602,0.1111111119389534,14.083333333333334,-0.013764883539503595,0.251953125,2.7704607555109155,24521,61,964.4006181589876,124.71425021439791
trace_only,Trace-only,49,8,6.0,2.0,0,0.25,0.125,0.125,11.5,18660.125,1089.125,0.0,0.0,0.0,0.0,0.0,0.25,14230.625,29066.0,0.0,0.0,8.25,-0.023465558524549124,0.70703125,0.11156530385778751,8713,26,1066.4809566909328,67.36969802342355
trace_only,Trace-only,50,8,7.0,1.0,0,0.25,0.25,0.25,18.25,14818.875,1222.5,0.0,0.0,0.0,0.0,0.0,0.125,13463.5,26707.0,0.0,0.0,10.25,-0.014728738209669245,1.4140625,0.014332063656183891,9780,34,1005.7286122953332,70.93961445242167
trace_only,Trace-only,51,16,13.0,3.0,0,0.25,0.3125,0.3125,49.75,20385.5,1272.75,0.0,0.0,0.0,0.0,0.0,0.1875,17386.4375,29816.0,0.0,0.0,15.0,-0.014990285813837545,0.6796875,3.60039975865584,20364,80,1021.5457168229148,167.6552475132048
trace_only,Trace-only,52,4,4.0,0,0,0.0,0.0,0.0,8.0,11837.25,1675.5,0.0,0.0,0.0,0.0,0.0,0.0,11837.25,16227.0,0.0,0.0,8.0,-0.03452755371108651,0.41796875,0.0012357787636574358,6702,14,854.0496603880592,39.43740225210786
trace_only,Trace-only,53,12,10.0,2.0,0,0.5,0.5,0.5,30.0,16047.666666666666,2111.0833333333335,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,14349.3330078125,29324.0,0.0,0.0,12.833333333333334,-0.0065844735654536635,0.21630859375,1.0292336257892505,25333,50,907.8450977408693,122.53411983698606
trace_only,Trace-only,54,8,7.0,1.0,0,0.25,0.125,0.125,17.25,17009.875,1043.125,0.0,0.0,0.0,0.0,0.0,0.125,14796.125,28543.0,0.0,0.0,9.75,-0.012612503775017103,0.57421875,0.028554480475577293,8345,30,1122.7798289212978,68.18923713080585
trace_only,Trace-only,55,12,9.0,3.0,3,0.5,0.3333333333333333,0.3333333333333333,71.5,17081.666666666668,2657.5,0.5,0.0,0.0,0.0,0.0,0.25,14264.9169921875,29914.0,0.0,0.0,26.416666666666668,-0.01578301686337606,0.4674072265625,0.014393211618880741,31890,141,349.8010429285519,308.45819982886314
trace_only,Trace-only,56,12,9.0,3.0,0,0.0,0.0,0.0,26.25,16924.333333333332,1419.3333333333333,0.0,0.0,0.0,0.0,0.0,0.25,12047.3330078125,29292.0,0.0,0.0,12.166666666666666,-0.022813610950834118,0.4189453125,0.28653356835517724,17032,54,981.9356279851193,96.39175654947758
trace_only,Trace-only,57,8,7.0,1.0,0,0.5,0.375,0.375,19.25,18949.5,1079.0,0.0,0.0,0.0,0.0,0.0,0.125,15551.625,28488.0,0.0,0.0,10.75,-0.008663965574669419,0.40625,0.0031284927754313685,8632,34,1125.166749874989,70.69663230702281
trace_only,Trace-only,58,12,9.0,3.0,0,0.25,0.3333333333333333,0.08333333333333333,29.25,18172.833333333332,1764.4166666666667,0.0,0.0,0.0,0.0,0.0,0.25,15563.3330078125,32327.0,0.0,0.0,14.0,0.006000717223893541,0.265625,0.38667386429248535,21173,55,833.920148292194,138.58581092767417
trace_only,Trace-only,59,12,9.0,3.0,0,0.25,0.16666666666666666,0.16666666666666666,28.75,14137.416666666666,1711.9166666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,10752.4169921875,32768.0,0.0833333358168602,0.1111111119389534,13.333333333333334,-0.0019771790466620587,0.21923828125,0.03739489225578533,20543,53,744.0215830816674,116.82053582370281
trace_only,Trace-only,60,16,14.0,2.0,0,0.0,0.0,0.0,49.0,14778.3125,1239.375,0.0,0.0625,0.0,0.0,0.0,0.125,12760.0625,32768.0,0.0625,0.0714285746216774,13.875,-0.019378540595425875,0.53515625,0.03830225974525092,19830,72,891.1326630490884,153.83511982485652
trace_only,Trace-only,61,8,7.0,1.0,0,0.25,0.25,0.25,17.25,15534.125,1595.0,0.0,0.0,0.0,0.0,0.0,0.125,13310.5,30441.0,0.0,0.0,9.5,-0.0277513544424437,0.62890625,0.5025678471574793,12760,29,957.4757374260901,73.76897109672427
trace_only,Trace-only,62,8,8.0,0,0,0.0,0.0,0.0,34.0,18269.875,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,18269.875,31120.0,0.0,0.0,17.0,-0.0020513646013569087,0.07958984375,0.0013117588750901632,10928,42,754.888085461498,123.04936558008194
trace_only,Trace-only,63,12,9.0,3.0,0,0.25,0.08333333333333333,0.08333333333333333,29.75,20335.833333333332,1845.0833333333333,0.0,0.0,0.0,0.0,0.0,0.25,12692.3330078125,30574.0,0.0,0.0,14.5,-0.005457242135889828,0.1865234375,0.6385763453581603,22141,67,850.1975687991228,116.17770224809647
trace_only,Trace-only,64,8,7.0,1.0,0,0.0,0.0,0.0,22.75,13239.5,1430.125,0.0,0.0,0.0,0.0,0.0,0.125,12818.0,30488.0,0.0,0.0,12.25,-0.016093877734419948,0.3828125,5.64140466178651,11441,37,817.601342296463,83.9400529935956
trace_only,Trace-only,65,12,9.0,3.0,0,0.25,0.3333333333333333,0.3333333333333333,25.5,16748.25,1810.8333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,13276.5,32768.0,0.0833333358168602,0.1111111119389534,10.916666666666666,-0.041537170589435846,1.49609375,0.2968401948407215,21730,48,1042.0485461343046,98.02518354728818
trace_only,Trace-only,66,16,13.0,3.0,0,0.25,0.125,0.125,45.25,13626.3125,1343.3125,0.0,0.0,0.0,0.0,0.0,0.1875,13087.4375,31445.0,0.0,0.0,14.25,-0.011592135420869454,0.7734375,0.04214343917919905,21493,72,802.620143028066,172.13310829550028
trace_only,Trace-only,67,8,6.0,2.0,0,0.75,0.875,0.625,14.5,9885.625,1630.0,0.0,0.0,0.0,0.0,0.0,0.25,7890.625,27330.0,0.0,0.0,9.25,-0.050685543566942215,1.3828125,27.07524147519871,13040,30,783.6910084617466,59.3435416482389
trace_only,Trace-only,68,12,9.0,3.0,0,0.25,0.16666666666666666,0.16666666666666666,29.75,16752.333333333332,1484.8333333333333,0.0,0.0,0.0,0.0,0.0,0.25,13810.5830078125,29628.0,0.0,0.0,13.666666666666666,-0.029981984931509942,0.6484375,0.8115977768660135,17818,61,979.2086814403901,107.5572571977973
trace_only,Trace-only,69,16,13.0,3.0,0,0.25,0.0625,0.0625,50.75,23024.0,1249.25,0.0,0.125,0.0,0.0,0.0,0.1875,21350.5625,32768.0,0.125,0.1538461595773697,15.125,0.008244850429036887,0.580078125,0.05529286223099916,19988,75,908.1472747188081,223.72747863270342
trace_only,Trace-only,70,8,6.0,2.0,0,0.0,0.0,0.0,14.0,11122.25,851.75,0.0,0.0,0.0,0.0,0.0,0.25,9321.75,28331.0,0.0,0.0,8.75,-0.0315704165113857,1.2109375,0.013638817952596582,6814,28,1045.0987570239718,49.8541402425617
trace_only,Trace-only,71,12,12.0,0,0,0.75,0.6666666666666666,0.6666666666666666,53.5,14911.75,1057.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,14911.75,31407.0,0.0,0.0,17.833333333333332,0.0008790345746092498,0.4052734375,0.001340371033923778,12695,58,694.7256408142504,171.99019725248218
trace_only,Trace-only,72,20,17.0,3.0,0,0.0,0.0,0.0,69.75,15994.55,1198.25,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,13482.650390625,30238.0,0.0,0.0,16.3,-0.007158264487225096,0.388671875,0.03863296127365175,23965,95,801.6740298382822,221.33684439770877
trace_only,Trace-only,73,12,9.0,3.0,0,0.25,0.25,0.25,26.25,10800.333333333334,1204.8333333333333,0.0,0.0,0.0,0.0,0.0,0.25,8545.8330078125,27879.0,0.0,0.0,10.833333333333334,-0.03374475782038644,0.88671875,5.204772326008727,14458,52,982.0724231953805,74.967485351488
trace_only,Trace-only,74,12,12.0,0,0,0.5,0.3333333333333333,0.3333333333333333,42.0,18815.416666666668,917.9166666666666,0.0,0.0,0.0,0.0,0.0,0.0,18815.416015625,31093.0,0.0,0.0,14.0,-0.011294060334572956,0.37060546875,0.0016916217524946358,11015,54,1014.0530050821689,140.8550630826503
trace_only,Trace-only,75,8,5.0,3.0,0,0.0,0.0,0.0,10.25,8668.75,1156.375,0.0,0.0,0.0,0.0,0.0,0.375,5917.375,11679.0,0.0,0.0,8.0,-0.05429140871274285,1.390625,0.00557272185687907,9251,27,913.3018276705058,39.509939547628164
trace_only,Trace-only,76,8,8.0,0,0,0.0,0.0,0.0,18.0,15414.0,981.75,0.0,0.0,0.0,0.0,0.0,0.0,15414.0,26046.0,0.0,0.0,9.0,-0.002962922299047932,0.365234375,0.0018651312129804865,7854,27,1158.735545755872,70.2955909986049
trace_only,Trace-only,77,12,9.0,3.0,0,0.0,0.0,0.0,44.75,17939.166666666668,2033.8333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,15981.6669921875,32768.0,0.0833333358168602,0.1111111119389534,20.666666666666668,-0.007080008004171153,0.3623046875,0.48980847899899044,24406,94,615.9655207107583,192.22423336841166
trace_only,Trace-only,78,12,9.0,3.0,0,0.25,0.6666666666666666,0.4166666666666667,30.25,13349.333333333334,1633.4166666666667,0.0,0.0,0.0,0.0,0.0,0.25,12220.5830078125,29249.0,0.0,0.0,14.333333333333334,-0.020581066065157454,0.49609375,0.30029481872043107,19601,61,878.8378975894518,108.7970833554864
trace_only,Trace-only,79,8,8.0,0,0,0.5,0.375,0.375,24.5,16804.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,16804.0,29181.0,0.0,0.0,12.25,-0.016898673957257415,0.330078125,0.001071080598194385,14464,36,905.2272692497921,96.42661347612739
trace_only,Trace-only,80,12,10.0,2.0,0,0.5,0.25,0.25,48.0,21774.833333333332,1524.25,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,16952.666015625,32457.0,0.0,0.0,17.333333333333332,-0.015104795679993307,0.2998046875,8.798548509526881,18291,70,687.3949946863772,184.01792415976524
trace_only,Trace-only,81,16,14.0,2.0,5,0.0,0.0,0.0,94.75,12790.3125,1547.875,0.75,0.0,0.0,0.0,0.0,0.125,11441.8125,27726.0,0.0,0.0,26.3125,-0.0017405866710760165,0.2333984375,0.026165985663737956,24766,131,443.7277162338953,284.86275563947856
trace_only,Trace-only,82,12,12.0,0,0,0.5,0.25,0.25,46.0,20529.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,20529.0,30372.0,0.0,0.0,15.333333333333334,-0.013520958744872283,0.4365234375,0.0019918722124809087,14988,56,1037.4207968315889,147.51294794492424
trace_only,Trace-only,83,12,9.0,3.0,0,0.5,0.75,0.5,21.25,18937.666666666668,1365.9166666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,15324.6669921875,32768.0,0.1666666716337204,0.2222222238779068,9.416666666666666,-0.013211841806575345,0.48779296875,0.05433313750957799,16391,39,1163.5532898390738,98.4351133722812
trace_only,Trace-only,84,8,5.0,3.0,0,0.0,0.0,0.0,13.25,13759.0,2436.625,0.0,0.0,0.0,0.0,0.0,0.375,9713.5,31289.0,0.0,0.0,10.0,-0.040123453945852816,0.90234375,7.721379911694385,19493,33,755.140816984802,67.84098918735981
trace_only,Trace-only,85,12,12.0,0,0,0.25,0.16666666666666666,0.16666666666666666,43.5,22303.416666666668,1014.3333333333334,0.0,0.25,0.0,0.0,0.0,0.0,22303.416015625,32768.0,0.25,0.25,14.5,-0.014265453594513625,0.873046875,0.0019147511526777332,12172,53,1100.0699556899378,149.03733999095857
trace_only,Trace-only,86,8,7.0,1.0,0,0.25,0.375,0.25,14.25,9450.375,946.0,0.0,0.0,0.0,0.0,0.0,0.125,8328.375,12602.0,0.0,0.0,8.25,-0.025354626290209126,1.203125,0.004971116384695051,7568,25,949.8041180435138,53.2057074084878
trace_only,Trace-only,87,12,12.0,0,0,0.25,0.16666666666666666,0.16666666666666666,39.0,16068.666666666666,1027.5,0.0,0.0,0.0,0.0,0.0,0.0,16068.6669921875,31479.0,0.0,0.0,13.0,-0.015198959697348377,0.48828125,0.0013010666649885632,12330,46,877.91111650749,143.81068610027432
trace_only,Trace-only,88,12,10.0,2.0,0,0.0,0.0,0.0,35.5,16721.083333333332,1082.75,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,13546.5830078125,30236.0,0.0,0.0,14.333333333333334,-0.01926102897414239,0.6484375,0.0066998189480121555,12993,53,739.8320231863541,144.1212284117937
trace_only,Trace-only,89,12,11.0,1.0,0,0.5,0.5833333333333334,0.5833333333333334,39.25,15805.333333333334,1370.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,14720.0830078125,25323.0,0.0,0.0,13.833333333333334,-0.015257326905460408,0.4931640625,0.0495133780981026,16444,55,927.4536343033025,124.90004428848624
trace_only,Trace-only,90,8,8.0,0,0,0.5,0.5,0.5,17.5,14214.0,986.75,0.0,0.0,0.0,0.0,0.0,0.0,14214.0,23667.0,0.0,0.0,8.75,-0.02235058232326992,0.87890625,0.0027835438231704757,7894,27,1164.3668847567258,65.90877927280962
trace_only,Trace-only,91,12,11.0,1.0,0,0.0,0.0,0.0,45.25,22832.916666666668,1103.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,21179.0,32090.0,0.0,0.0,15.833333333333334,-0.015760095751223464,0.35546875,0.012543373411366096,13243,65,998.5745531596464,154.8517329134047
trace_only,Trace-only,92,8,7.0,1.0,0,0.25,0.25,0.25,18.75,14986.375,1583.25,0.0,0.0,0.0,0.0,0.0,0.125,13462.5,27736.0,0.0,0.0,10.5,-0.005335836176527664,0.244140625,0.37938505066995276,12666,33,1030.2335539625246,69.03337571024895
trace_only,Trace-only,93,8,7.0,1.0,0,0.25,0.25,0.25,17.75,20285.25,973.125,0.0,0.0,0.0,0.0,0.0,0.125,18212.125,25980.0,0.0,0.0,10.0,-0.018829872584319673,0.859375,0.024880772209144197,7785,30,1212.9419163060427,74.32754923216999
trace_only,Trace-only,94,12,9.0,3.0,0,0.25,0.08333333333333333,0.08333333333333333,25.5,19990.5,1686.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,16610.5,32768.0,0.1666666716337204,0.2222222238779068,11.833333333333334,-0.007766486014588736,0.169677734375,0.18830494162345227,20235,47,1130.0651989897242,108.16101593896747
trace_only,Trace-only,95,12,9.0,3.0,0,0.0,0.0,0.0,27.75,17136.833333333332,1988.8333333333333,0.0,0.0,0.0,0.0,0.0,0.25,13292.0830078125,30080.0,0.0,0.0,12.166666666666666,-0.009986124857581066,0.2705078125,0.39994884115973645,23866,48,867.138083153301,117.69636460766196
trace_only,Trace-only,96,12,12.0,0,5,0.0,0.0,0.0,88.25,16543.5,1396.5,0.25,0.0,0.0,0.0,0.0,0.0,16543.5,29997.0,0.0,0.0,29.416666666666668,-0.014255087986384751,0.4736328125,0.0012911440262541873,16758,103,553.7028410150735,233.60725359991193
trace_only,Trace-only,97,8,5.0,3.0,0,0.5,0.625,0.25,9.25,13271.875,1556.375,0.0,0.0,0.0,0.0,0.0,0.375,7240.75,16083.0,0.0,0.0,7.25,-0.007468898194929352,0.2353515625,0.12315803082310595,12451,24,933.6420740551509,44.40459695644677
trace_only,Trace-only,98,8,8.0,0,0,0.25,0.25,0.25,22.5,20857.875,1020.5,0.0,0.0,0.0,0.0,0.0,0.0,20857.875,27590.0,0.0,0.0,11.25,-0.011030639987438917,0.38671875,0.002386336800555,8164,32,1225.3771657809011,84.22672045975924
trace_only,Trace-only,99,8,7.0,1.0,0,0.5,0.625,0.5,22.75,16964.0,1103.625,0.0,0.0,0.0,0.0,0.0,0.125,15537.125,28121.0,0.0,0.0,12.5,-0.022601389566261787,0.89453125,0.017060211059288122,8829,40,1048.8769288017972,75.72099053673446
trace_only,Trace-only,100,12,12.0,0,0,0.0,0.0,0.0,45.0,21992.333333333332,1031.9166666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,21992.333984375,32768.0,0.0833333358168602,0.0833333358168602,15.0,-0.012959819232416217,0.65234375,0.0024089544925421555,12383,57,1018.4347853346165,158.88695312663913
